run_id,date,turn,agent_id,decision_date,market_features_date,news_max_date,execution_date,information_mode,stock_code,direction,quantity,price,order_type,reason
simulation_20260625_194731,2026-04-30,5,A075,2026-04-30,2026-04-29,2026-04-29,2026-04-30,prior_close,005930,buy,75,222500.0,limit,"DS부문 호실적과 역사적 저평가(PER·PBR 저점)가 중장기 지지 요인으로 판단되나, 노사 갈등(5월 21일 파업 예고)과 법원 가처분 결정(5월 중순)이라는 단기 리스크가 존재합니다. 보유 현금 비중이 67.9%로 충분하여, 220,000원 구간에서 분할 매수로 저가 매수 기회를 활용하되, 단기 변동성을 고려해 현재가(226,000원) 대비 1.5% 낮은 222,500원에 제한적 수량을 매수합니다. 이는 분할 접근 전략의 일환으로, 추가 하락 시 215,000원 이하에서 추가 매수할 여력을 남깁니다."
simulation_20260625_194731,2026-04-30,5,A095,2026-04-30,2026-04-29,2026-04-29,2026-04-30,prior_close,005930,buy,10,220000.0,limit,"뉴스와 시장 분석에서 단기 변동성이 예상되나 20일선(209,710원) 지지와 저평가 매력이 하방을 제한합니다. 220,000원 부근이 주요 지지선으로, 조정 시 분할 매수 기회를 고려한 결정입니다. 현재 현금 비중이 83%로 충분하고, 포트폴리오 분산도 양호하여 보수적인 매수가 가능합니다. 커뮤니티 혼조와 뉴스 혼재로 확신도가 높지 않아 소량 매수에 그칩니다."
simulation_20260625_194731,2026-04-30,5,A087,2026-04-30,2026-04-29,2026-04-29,2026-04-30,prior_close,005930,buy,400,224000.0,limit,"5일선(223,300원) 지지 확인 시 저평가 매력과 DS 실적 호조를 활용한 분할 매수 기회. 현재가 226,000원은 단기 박스권 상단(230,000원)에 근접해 추가 상승이 제한적일 수 있으나, 저가 매수로 평균단가를 낮추고 중장기 긍정 시각 유지. 거래량 증가는 일부 매수세 유입 시사. 보유 현금 비중이 약 80%로 충분하며, 현재 소폭 흑자 상태에서 추가 매수로 포지션 확대."
simulation_20260625_194731,2026-04-30,5,A097,2026-04-30,2026-04-29,2026-04-29,2026-04-30,prior_close,005930,sell,100,226000.0,limit,"노사 갈등 리스크(가처분 심문, 파업 예고)가 단기 상단을 제한하고, 5일선 지지에도 불구하고 23만원 저항 돌파 불확실. 과거 낮은 성과를 고려해 일부 수익을 실현하고 현금 비중을 더 높여 리스크를 관리함. 현재가 226,000원에 매도 지정가 설정."
simulation_20260625_194731,2026-05-04,6,A009,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,1,220500.0,limit,"헤드라인 혼조(실적 호재 vs 파업 악재), MA5(222,500원) 하회 및 단기 방향성 불확실, 청와대 개입에도 협상 타결 지연 시 하방 리스크 존재, 과거 낮은 성과를 고려해 현금 비중(72%) 유지 관망이 적절"
simulation_20260625_194731,2026-05-04,6,A090,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,1,211800.0,limit,"실적 호전(1분에 265억 순이익, 메모리 이익률 73%)이라는 펀더멘털은 견고하며, 현재 주가가 20일선(211,815원) 근처에서 지지 여부를 테스트할 가능성이 높습니다. 20일선은 단기 추세의 핵심 지지선으로, 해당 가격대에서 매수 시 기술적 반등을 노릴 수 있습니다. 현금 비중이 95%로 매우 높아 소액 분할 매수로 리스크를 제한하며, 노사 갈등 불확실성에도 불구하고 지지선 방어 시 저가 매수 기회로 활용하고자 합니다."
simulation_20260625_194731,2026-05-04,6,A006,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,sell,50,221500.0,limit,"뉴스에서 대통령 발언과 청와대 파업 보고서 등 노조 리스크가 정치권 최상위 레벨로 확대된 점이 단기 하방 압력으로 작용할 것으로 판단. 기술적 지표(ma5 하회)와 혼조된 시장 심리, 낮은 확신도(medium)를 고려해 보유 물량 중 일부를 차익 실현 및 리스크 축소 목적으로 매도. 평균 매수 단가(223,761원) 대비 소폭 손실이나, 추가 하락 시 손실 확대를 방지하기 위해 221,500원(현재가 대비 +0.45%)에 지정가 매도하여 현금 비중을 높이고 관망 전환."
simulation_20260625_194731,2026-05-04,6,A019,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,10,218500.0,limit,"현재 주가 220,500원은 1분기 확정 호실적(영업이익 57조, 메모리 이익률 73%) 대비 역사적 저평가 구간(PER 6~7배)이나, 노조 파업 리스크와 정부 우려로 단기 변동성이 확대되어 추가 하락 가능성이 있음. 215K~220K 구간에서 분할 매수 전략에 따라 218,500원에 소량 매수하여 평균단가를 낮추고 장기 저평가 기회를 활용. 현금 비중 79%로 충분한 여력이 있어 한 번에 큰 금액을 매수하지 않고 보수적으로 접근."
simulation_20260625_194731,2026-05-04,6,A084,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,45,219000.0,limit,"사상 최대 실적(메모리 이익률 73%)과 PER/PBR 역사적 저평가 매력은 중장기 긍정 요인이나, 노조 파업 리스크로 단기 변동성이 확대되어 22만원 지지선 근처에서 분할 매수 기회를 모색함. 현재 22만원 지지선이 유지되고 있어 추가 하락 시 저가 매수 전략이 유효하다고 판단. 포트폴리오 현금 비중이 56.8%로 충분하며, 미실현손익이 미미하여 손절 부담이 적음. 단, 불확실성을 고려해 분할 매수 속도를 늦추고 219,000원(22만원 이하) 지정가 주문으로 보수적 진입."
simulation_20260625_194731,2026-05-04,6,A025,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,sell,62,222500.0,limit,"5일선(222,500원) 이탈 상태로 단기 추세 약화 신호. 파업 리스크 부담으로 중립-소폭 부정 관점 하향 조정. 헤드라인 혼조로 당일 관망 우세 속에서 급락 가능성 경계. 보유 주식 중 20%를 5일선 가격에 매도 대기하여 리스크를 축소하고 현금 비중을 확보. 실적 호재는 중장기 지지력이지만 단기적으로는 관망 기조 유지."
simulation_20260625_194731,2026-05-04,6,A087,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,100,220500.0,limit,"저평가 매력과 사상 최대 실적이 하방을 지지하며, 파업 리스크 완화로 상방 가능성이 높아졌습니다. 5일선 아래에 있지만 20일선 위에서 지지되고 있어 추가 하락 리스크는 제한적이라 판단, 분할 매수 기회로 활용합니다."
simulation_20260625_194731,2026-05-04,6,A095,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,sell,15,222500.0,limit,"단기 약세(5일 이평선 하회, 거래량 증가)와 노조 파업 리스크로 추가 하락 가능성 고려. 소액 이익(89,423원)을 실현하고 현금 비중(83.5%)을 더 높여 리스크를 축소하기 위해 일부 매도. 기술적 지표와 뉴스 혼조 신호 속에서 안정성 우선 원칙에 따라 보수적 대응."
simulation_20260625_194731,2026-05-04,6,A097,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,500,218000.0,limit,"현재가 220,500원은 5일선(222,500원) 아래이나 20일선(211,815원) 위에 위치. 사상 최대 실적(영업이익 57.2조)과 AI 수혜, 역사적 저평가(PER·PBR 저점)가 중장기 매력을 강화. 22만원 지지선(현재가 근접)을 활용한 분할 매수 기회로 판단. 노조 파업 리스크가 단기 변동성을 확대하나 정부 개입 가능성으로 조기 봉합 기대. 보유 현금(6.03억)이 충분하여 분할 접근으로 평단 리스크 분산. 매수 지정가 218,000원은 20일선(211,815원)과 현재가 사이로 추가 하락 시 지지 예상."
simulation_20260625_194731,2026-05-04,6,A075,2026-05-04,2026-04-30,2026-04-30,2026-05-04,prior_close,005930,buy,50,215000.0,limit,"현재 PER·PBR이 역사적 저점 수준으로 저평가 구간이며, 사상 최대 실적(1분기 영업익 57.2조)이 하방을 지지합니다. 단기 파업 리스크(5/21)로 추가 하락 가능성이 있으나, 215,000원 부근은 기술적 지지선(20일선 211,815원 근접)이자 분할 매수 기회로 판단됩니다. 포트폴리오 현금 비중이 52%로 충분하며, 분할 매수 전략에 따라 50주(약 10,750,000원)를 보수적으로 매수하여 평균 단가를 낮추고 장기 보유 관점에서 저가 매수 기회를 활용합니다."
simulation_20260625_194731,2026-05-06,7,A009,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,sell,30,234500.0,limit,"기술적 정배열은 유지되나 금리 인상 우려와 TV 사업 부진 등 부정적 뉴스 혼재로 단기 방향성 불확실. 현재가 232,500원은 MA20 대비 8.6% 프리미엄으로 단기 고평가 구간이며, 232,500원 저항선 부근 조정 가능성. 헤드라인 스캔 결과 유명 투자자 부정적 발언과 기관 차익실현 논의가 투자 심리 위축. 단기 차익실현을 통해 현금 비중을 확대하고 추가 하락 시 재매수 기회를 확보하는 것이 적절하다고 판단. 포트폴리오 수익 상태(미실현 이익 1,140,000원)에서 일부 이익실현."
simulation_20260625_194731,2026-05-06,7,A090,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,buy,21,214130.0,limit,"현 주가 232,500원은 20일선(214,130원) 위에 있어 안정적이나, 부정적 뉴스와 금리 인상 우려로 단기 조정 가능성이 있습니다. PER 10배의 저평가 매력과 20일선 지지 시 저가 매수 기회를 고려하여, 20일선 근처에서 매수 지정가를 설정했습니다. 헤드라인 스캔형 투자자로서 과민 반응을 자제하면서도, 추가 하락 시 안정적 대형주로서의 회복력을 기대합니다. 보유 현금 94.8백만 원 중 21주 매수(약 4.5백만 원)로 현금 비중을 유지하며 리스크를 관리합니다."
simulation_20260625_194731,2026-05-06,7,A084,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,buy,30,225000.0,limit,"현재 PER·PBR이 역사적 저점 수준으로 저평가 매력이 크고, 반도체 업황 호조가 하방을 지지합니다. 단기 불확실성(금리 인상, TV 사업 위기)이 존재하나, 22만원 지지선 근처에서 분할 매수 기회를 모색하기 위해 보수적으로 30주 매수를 결정했습니다. 뉴스와 시장 심리는 부정적이나, 장기 가치 투자 관점에서 저가 분할 매수 전략을 유지합니다."
simulation_20260625_194731,2026-05-06,7,A006,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,sell,100,232500.0,limit,"금리 인상 가능성, TV 사업 위기, 부정적 투자 심리 등 악재 우세로 향후 1개월 부정적 전망. 미실현 이익(1,870,068원)을 확보하고 하방 리스크를 줄이기 위해 보유 물량의 일부(약 47%)를 매도. 기술적 지표는 긍정적이나 뉴스와 거시 악재가 단기 추세를 꺾을 위험이 크다고 판단."
simulation_20260625_194731,2026-05-06,7,A019,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,buy,5,232500.0,limit,"저평가 매력과 충분한 현금 비중을 고려, 소량 매수로 장기 포트폴리오 강화. 현재가가 5일선 및 20일선 위에 있어 단기 추세는 우호적이나, 거래량 감소와 금리 리스크로 인해 적극적 매수는 자제하고 소량만 매수."
simulation_20260625_194731,2026-05-06,7,A025,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,sell,50,233000.0,limit,"기술적 지표(MA5 상회, 거래량 증가)는 긍정적이나, 현재 주가가 박스권 상단(약 232K)에 근접해 단기 차익 실현 욕구가 있음. 헤드라인 혼조(부정적 뉴스와 금리 인상 우려)로 방향성이 불확실하고, 확신도가 낮아 보유 비중을 소폭 줄여 리스크를 관리하려 함. 미실현 이익(+3.44%) 상태에서 처분효과 성향에 따라 일부 이익을 확보하며 현금 비중을 높이는 것이 적절하다고 판단."
simulation_20260625_194731,2026-05-06,7,A087,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,buy,300,225100.0,limit,"5일선(225,100원) 지지 및 20일선 우상향 유지 중이며, 사상 최대 실적과 저평가 매력이 하방 지지. 추가 하락 시 분할 매수 기회로 활용하기 위해 5일선 근처에서 매수 주문. 포트폴리오 현금 비중 70%로 충분한 여력."
simulation_20260625_194731,2026-05-06,7,A075,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,buy,55,220000.0,limit,"밸류에이션 관점에서 PER·PBR이 역사적 저점 근처로 저평가 매력이 유효하고, 사상 최대 반도체 실적이 하방을 지지합니다. 노조 내부 균열로 파업 강도가 약화될 가능성이 리스크 완화 신호이며, 박스권 하단(220,000원) 근처에서 분할 매수하여 평균 단가를 낮추려 합니다. 거래량 증가와 단기 상승 흐름에도 불구하고, 박스권 상단 근접과 금리 인상 우려로 추격 매수는 피하고 지지선에서 보수적 접근합니다. 포트폴리오의 현금 비중(약 50%)을 유지하며 리스크를 관리합니다."
simulation_20260625_194731,2026-05-06,7,A095,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,sell,10,232500.0,limit,"단기 박스권 상단 인근에서 차익실현 및 리스크 관리 차원. 금리인상 시사, 국민연금 차익실현 논의, TV 사업 리스크 등 부정적 뉴스 우세로 추가 상승 제한될 가능성 고려."
simulation_20260625_194731,2026-05-06,7,A097,2026-05-06,2026-05-04,2026-05-04,2026-05-06,prior_close,005930,sell,100,232500.0,limit,"단기 악재(노조 파업, 목표주가 하향, 거래량 과열)와 주가 급등(5.44%)으로 추가 상승 여력이 제한적이라 판단하여 일부 이익 실현. 22만원 지지선까지 조정 가능성 대비 현금 확보가 필요함. 현재 미실현 이익 7.4%를 실현하여 리스크 축소."
simulation_20260625_194731,2026-05-07,8,A025,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,30,264000.0,limit,"헤드라인 스캔 결과 '연금계좌에 삼전닉스 더 담아라', 'AMD 호실적' 등 긍정 뉴스 우세로 투자 심리 지지. 기술적 지표상 5일·20일 이동평균 상회 및 거래량 급증(전일 대비 +61.3%)으로 박스권 상단 돌파 시도 중. 현금 비중 53%로 충분하며, 평단 221,253원 대비 현재가 266K로 미실현 이익이 크지만 손실 시 추가 매수 성향을 고려해 박스권 돌파 전 일부 저가 매수로 평단을 낮추고 상승 리스크도 분산. 단, 유가와 물가 리스크로 추격 매수는 자제하고 264K 지정가로 보수적 진입."
simulation_20260625_194731,2026-05-07,8,A009,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,sell,30,268000.0,limit,"현재 주가 266,000원은 5일 이동평균(233,400원) 대비 높은 프리미엄으로 단기 고평가 영역이며, 중동 물가 상승 뉴스가 금리 인하 기대를 약화시켜 변동성 확대 가능성이 있음. 미실현 이익이 19%에 달해 일부 차익실현으로 리스크를 관리하고, 현금 비중을 늘려 조정 시 매수 기회를 확보하려 함. 기술적 정배열과 반도체 호재는 긍정적이나, 과거 낮은 성과를 고려해 보수적으로 접근."
simulation_20260625_194731,2026-05-07,8,A084,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,sell,50,270000.0,limit,"시장 분석 결과 단기 변동성 확대(물가쇼크·노조 리스크)와 과열 가능성을 고려하여 일부 이익을 실현함. 현재 수익률 8.99%로 양호하며, 현금 비중을 늘려 조정 시 매수 여력을 확보. 뉴스 혼조와 확신도 medium을 반영하여 과도한 보유 집중을 완화."
simulation_20260625_194731,2026-05-07,8,A090,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,1,262000.0,limit,"기술적 지표상 20일선(217,775원) 위에서 강한 상승 추세 유지, 거래량 급증으로 추세 강화 신호 확인. PER 10배 저평가 매력 및 반도체 회복 기대 긍정적. 포트폴리오 현금 비중 94%로 충분히 안정적이며, 수익 발생 시 차익 실현 성향이 있으나 현금 과다로 소량 추가 매수를 통해 기회를 제한적으로 활용. 헤드라인 중 긍정 신호(연금 매수, 반도체 회복)를 참고하되, 과열 구간 인식(20일선 괴리율 22%)과 물가 리스크 감안하여 소량·보수적 접근."
simulation_20260625_194731,2026-05-07,8,A087,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,300,262000.0,limit,"현재 주가(266,000원)가 5일선과 20일선 위에 있고 거래량 증가로 상승 추세 유지 중이나, 노조 리스크와 물가 상승 압력이 단기 변동성을 높일 수 있어 소폭 조정 시 매수 기회를 활용하려 함. 저평가 밸류에이션(PER 6~7배)과 반도체 호황이 중장기 상승을 지지하므로, 현금 비중 67%를 활용해 분할 매수로 평균 매수 단가를 낮추고 추가 상승 시 수익을 확대할 계획. 다만 단기 리스크를 고려해 지정가 262,000원으로 보수적 접근."
simulation_20260625_194731,2026-05-07,8,A019,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,30,260000.0,limit,"현재 주가 266,000원은 내재가치 대비 저평가된 측면이 있고, 중장기 AI 반도체 수요와 HBM 성장이 실적 개선을 뒷받침할 것으로 판단. 단기 박스권 하단(260,000원)에서 분할 매수 기회를 모색하기 위해 지정가 매수 주문. 보유 현금이 충분하고(79백만원), 매수 후에도 현금 비중이 70% 이상 유지되어 리스크 관리에 무리가 없음. 다만 노조 리스크와 물가 상승으로 인한 변동성 확대 가능성을 고려하여 보수적인 수량(30주, 약 7.8백만원)으로 제한."
simulation_20260625_194731,2026-05-07,8,A095,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,sell,25,266000.0,limit,"오늘의 믿음과 시장 분석에서 단기 박스권 혼조세, 물가 상승 및 노조 파업 리스크로 인한 차익실현 욕구 증가를 확인했습니다. 현재 주가 266,000원은 5일선 대비 14% 높은 밸류에이션 부담 구간이며, 거래량 증가율(61.3%)이 과열 신호를 보입니다. 과거 낮은 성과를 고려해 미실현 이익(13.3%)의 일부를 확정하고 현금 비중을 높여 리스크를 관리하는 것이 적절합니다."
simulation_20260625_194731,2026-05-07,8,A006,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,10,266000.0,limit,"기술적 강세(이평 정배열, 거래량 증가)와 긍정적 뉴스(AMD 호실적, HBM 테마, 기관 수급)가 반도체 업황 회복 기대를 강화. Belief가 단기 전망 상향 조정되어 추세 편승 전략에 부합. 포트폴리오는 미실현 이익 상태이나, 추가 상승 가능성을 고려하여 소량 매수로 리스크를 관리하며 상승 모멘텀에 참여."
simulation_20260625_194731,2026-05-07,8,A075,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,buy,97,220000.0,limit,"현재 주가 266,000원은 박스권 상단에 근접해 단기 추가 상승이 제한적이며, 노조 리스크로 인한 하방 리스크가 존재합니다. 그러나 역사적 저평가 구간과 AI 반도체 수요의 중장기 성장성을 고려할 때, 220,000원 지지선까지 조정 시 분할 매수 기회로 삼는 전략이 적절합니다. 거래 제약상 최대 매수 가능 수량(97주)과 최대 현금 사용액(25,876,332원)을 준수하며, 지정가 주문으로 리스크를 통제합니다. 뉴스에서 노조 리스크와 금리 인상 우려가 단기 부담이나, 연금자금 유입과 AI 수요가 하방을 지지하는 점을 근거로 매수 결정을 내렸습니다."
simulation_20260625_194731,2026-05-07,8,A097,2026-05-07,2026-05-06,2026-05-06,2026-05-07,prior_close,005930,sell,100,266000.0,limit,"단기 5.44% 급등에 따른 과열 부담과 조정 가능성을 고려하여 일부 차익 실현을 결정. 중장기 전망은 긍정적이나, 현재가 266,000원은 22~23만원 지지선을 상회하여 추가 매수时机가 아니라고 판단. 포트폴리오 내 주식 비중(42%)을 소폭 낮추고 현금 비중을 확보하여 조정 시 저가 매수 기회를 준비. 뉴스와 기술적 지표는 강세지만 단기 과열 신호를 무시할 수 없어 보수적 리스크 관리 차원에서 소량 매도."
simulation_20260625_194731,2026-05-08,9,A025,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,49,272000.0,limit,"기술적 지표는 긍정적이나 전일 거래량 감소와 파업 장기화·반도체 업황 우려로 단기 상승 동력 약화. 현재 주가가 5일·20일 이동평균 대비 고평가 영역이고, 미실현 이익이 충분히 확보되어 있어 일부 이익을 실현하며 현금 비중을 늘려 리스크를 축소함. 평택 신공장 호재와 정책 호재가 중장기 긍정 요인이지만, 파업 갈등과 불확실성이 단기 변동성을 키울 것으로 판단."
simulation_20260625_194731,2026-05-08,9,A006,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,30,271500.0,limit,"기술적 이평 정배열은 유지 중이나, 파업·성과급 갈등 등 부정적 뉴스와 거래량 감소로 단기 조정 가능성이 존재. 현재 21.3%의 미실현 이익이 있는 상태에서 일부 차익 실현을 통해 리스크를 관리하고 현금 비중을 확보하는 것이 합리적. 과거 낮은 성과와 악재 민감성을 고려할 때, 보유 비중을 줄이는 방향이 적절."
simulation_20260625_194731,2026-05-08,9,A084,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,30,275000.0,limit,"노사 갈등 심화(파업 위기, 성과급 갈등)와 거래량 감소로 단기 변동성 확대 가능성이 커졌습니다. 현재 미실현 이익이 10%를 넘어 일부 차익실현을 통해 현금 비중을 확보하고, 조정 시 저가 매수 기회를 노리는 전략이 적절합니다. 보유 주식 146주 중 30주(약 20%)만 매도하여 리스크를 관리하면서도 중장기 저평가 매력은 유지합니다."
simulation_20260625_194731,2026-05-08,9,A019,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,buy,35,260000.0,limit,"Belief와 시장 분석에서 단기 박스권 하단(260,000원) 근처에서 저평가 매력과 분할 매수 기회를 강조. 현재 23% 수익 중이며 현금 비중이 75%로 높아 조정 시 매수 여력 충분. 노조 리스크와 거시 악재가 상단을 제한하나 중장기 저평가 및 AI 수요 호조를 감안해 박스권 하단에서 분할 매수로 리스크 분산. 핵심 근거: 저평가 지표(12M Fwd PER 7.7배)와 포트폴리오 현금 비중."
simulation_20260625_194731,2026-05-08,9,A009,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,20,272000.0,limit,"단기 고평가 부담(5일선 대비 11.6% 프리미엄), 거래량 감소(-22%), 파업 갈등 부정적 헤드라인, 원화 강세 등 거시 불확실성으로 단기 조정 가능성이 커짐. 보유 주식 65주 중 일부(20주)를 차익실현하여 현금 비중을 높이고 리스크를 관리하는 것이 적절. 현재 미실현 이익 5.86%를 확정하며 보수적 접근을 취함."
simulation_20260625_194731,2026-05-08,9,A087,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,300,275000.0,limit,"파업 리스크로 단기 변동성 확대가 우려되고 거래량 감소로 상승 동력이 약화되어, 일부 차익 실현을 통해 현금 비중을 확보합니다. PER 저평가와 중장기 호재는 인정하나, 포트폴리오 뷰에서 현금 비중 67% 유지 및 관망세 강화 의견에 따라 미실현 이익의 일부를 실현합니다. 매도 가격은 275,000원으로 저항선 돌파 시점에 설정하였으며, 향후 조정 시 재매수 기회를 고려합니다."
simulation_20260625_194731,2026-05-08,9,A075,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,buy,30,271500.0,limit,"역사적 저평가(PER 7~8배, PBR 1.2배)와 AI 반도체 성장성, 증권사 목표가 상향(50만원), 평택 80조 투자 등 긍정적 펀더멘털이 우세합니다. 단기 급등으로 인한 조정 가능성이 있으나, 분할 매수 전략을 유지하며 추가 상승 여력을 확보하기 위해 보수적으로 30주를 매수합니다. 포트폴리오의 현금 비중(46.6%)을 감안, 매수 후에도 충분한 현금을 유지하여 리스크를 관리합니다."
simulation_20260625_194731,2026-05-08,9,A095,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,10,272000.0,limit,"기술적 지표(거래량 감소, 5일선 괴리율 확대)와 뉴스(노사 갈등 심화)가 단기 조정 가능성을 시사하며, 미실현 이익이 23.8%에 달해 차익실현이 적절하다고 판단. 포트폴리오 내 현금 비중을 유지하고 리스크를 관리하기 위해 일부 매도."
simulation_20260625_194731,2026-05-08,9,A090,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,sell,5,272000.0,limit,"20일선 괴리율 22% 단기 과열, 거래량 감소(-22%)로 추세 약화 신호. 노사 갈등 뉴스 단기 악재. PER10배 저평가이지만 현재 현금비중 94.8%로 충분히 안정적. 소폭 차익실현으로 리스크 축소 후 조정 시 저가 매수 기회 확보."
simulation_20260625_194731,2026-05-08,9,A097,2026-05-08,2026-05-07,2026-05-07,2026-05-08,prior_close,005930,buy,500,268000.0,limit,"뉴스에서 파업 리스크가 과도하며 DX노조 이탈로 약화되고, 증권사 목표주가 상향·평택 신공장 투자가 중장기 호재임을 확인. 기술적 지표상 5일·20일선 정배열 유지 중이나 27만원 부근 단기 과열 구간이므로 분할 저가 매수 기회로 판단. 포트폴리오 현금 비중 60%로 추가 매수 여력 충분, 조정 시 268,000원 지정가 매수로 리스크 분산."
simulation_20260625_194731,2026-05-11,10,A009,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,sell,13,269000.0,limit,"전일 -1.1% 하락 및 거래량 37.5% 급감으로 단기 조정 가능성과 파업 리스크 존재. ma5 대비 6.6% 프리미엄 상태에서 추가 상승 동력 부족. 보유 65주 중 20% (13주)를 차익실현하여 현금 비중을 확보하고, 하락 시 분할 매수 기회를 대비. 미실현손익 2,932,800원 (20.2% 수익) 상태에서 일부 이익 확정이 합리적."
simulation_20260625_194731,2026-05-11,10,A025,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,sell,20,268000.0,limit,현재 주가가 단기 고점 부근이고 뉴스 혼조로 추가 상승 확신이 낮아 일부 이익실현하여 리스크 관리 강화
simulation_20260625_194731,2026-05-11,10,A019,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,sell,20,268500.0,limit,"단기 박스권 상단(268,500원)에서 일부 이익 실현. 거래량 감소와 DX 부문 리스크로 단기 상승 제한 예상. 저평가 장기 관점은 유지하나, 현금 비중을 높여 추가 하락 시 매수 기회 확보. 수익 시 빠른 매도 성향 반영."
simulation_20260625_194731,2026-05-11,10,A087,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,buy,200,262000.0,limit,"Belief와 시장 분석에 따르면 단기 노조 리스크로 변동성이 확대될 수 있으나, DS부문 호황과 역사적 저평가(PER 7~8배)가 하방을 지지합니다. 커뮤니티 관망세 속에서 조정 시 분할 매수 기회를 노리는 전략이 바람직하며, 기술적 지표상 5일선(251,800) 부근에서 지지 확인 시 매수 진입이 적절하다고 판단했습니다. 현재 포트폴리오는 현금 비중 67%로 추가 매수 여력이 충분하고, 5/21 노조 파업 이전에 분할 매수하여 평균 단가를 낮추고 중장기 저평가 매력을 활용하려 합니다. 과거 수익 시 빠른 매도 성향을 고려해 신중하게 접근하며, 지정가 262,000원은 현재가 대비 약 2.4% 낮은 수준으로 조정 시 매수 기회를 포착하기 위함입니다."
simulation_20260625_194731,2026-05-11,10,A095,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,buy,10,262000.0,limit,"현재가 268,500원은 5일선(251,800원) 대비 6.6% 상승하여 단기 과열 구간이나, PER 역사적 저평가와 AI 수요 장기 전망을 고려할 때 저가 매수 기회로 판단. 5일선 괴리율 확대와 거래량 감소로 단기 조정 가능성이 높아, 5일선과 20일선 사이인 262,000원(5일선+4% 수준)에서 분할 매수하여 평단을 낮추고자 함. 뉴스에서 '성급히 매도하지 말라'는 조언과 PER 저평가 분석이 매수 심리를 자극했으나, DX 부문 악화 리스크를 감안하여 소량 매수로 리스크 통제. 현금 비중 93.5%로 충분한 여력 있으며, 과거 낮은 성과를 고려해 신중한 접근 유지."
simulation_20260625_194731,2026-05-11,10,A090,2026-05-11,2026-05-08,2026-05-08,2026-05-11,prior_close,005930,sell,11,272000.0,limit,기술적 지표상 20일선 괴리율 22%로 단기 과열 구간이며 거래량 급감(37.5%)으로 상승 동력 약화 신호. PER 저평가와 추세 유지는 긍정적이나 단기 조정 가능성이 커 일부 차익실현으로 리스크 관리. 미실현 이익 100만원 수준에서 보유 주식의 절반(11주)을 매도하여 현금 비중을 높이고 조정 시 매수 기회를 확보. 'PER 저평가' 뉴스는 긍정적이나 헤드라인 혼조와 확신도 낮아 적극적 보유보다 부분 익절이 합리적.
