run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,title,body_seen_by_agent,misinformation_type,false_claim,correct_fact,why_false_or_misleading,sources,selected_by_agent,action,quantity
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A026,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,"base, read, selected",True,buy,21
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A023,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,"base, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A027,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,"base, read",False,sell,70
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A028,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,"base, selected",True,buy,140
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A029,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,"base, selected",True,buy,86
simulation_20260707_183141_053281_49182,2026-03-04,5,am,A030,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁 이후 삼성전자의 AI 반도체 경쟁력 회복 기대가 부각됐다. 시장에서는 고객사 협력 가능성을 근거로 HBM과 파운드리 경쟁 구도가 빠르게 바뀔 수 있다는 해석이 확산됐다. 시장에서는 고객사 검증 일정과 공급 물량 전망이 단기 수급의 핵심 변수로 거론됐다.,malicious_context_distortion,고객사 협력 기대가 경쟁 구도 전체 변화로 확대됐다.,"연결 이벤트: 젠슨황 AI 수요 발언과 7세대 HBM 경쟁. 대표 원천 뉴스: '엔비디아 최대공급처' 삼성전자 ·하이닉스 … 7세대 HBM 기술 경쟁 가속. 주가 반응: 2026-02-26 close=218000, 1D=7.13%, 3D=-4.13%, 7D=-14.74%, volume_ratio=0.9672577740444585.",일부 발언을 경쟁구도 전체 변화로 확대하는 맥락 왜곡이다.,base,False,buy,50
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A003,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,sell,10
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A002,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, selected",True,sell,50
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A004,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,70
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A006,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,80
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A005,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A007,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, search",False,sell,50
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A001,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,sell,130
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A008,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,200
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A011,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,buy,4
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A010,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,sell,50
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A012,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,buy,20
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A013,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,buy,4
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A009,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,base,False,sell,134
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A014,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,sell,138
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A017,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,buy,50
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A016,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,base,False,buy,10
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A015,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read",False,sell,1
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A018,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, selected",True,sell,100
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A019,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,15
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A020,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, read, selected",True,buy,16
simulation_20260707_183141_053281_49182,2026-03-05,7,am,A021,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 노사 대화가 다시 열릴 수 있다는 관측이 나왔다. 일부 투자자들은 이를 임금 협상 타결 신호로 해석하며 생산 차질 우려가 완화됐다는 반응을 보였다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,unintentional_misinformation,협상 재개 소식이 최종 타결로 잘못 받아들여졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",협상 재개와 최종 타결은 다른 단계다.,"base, selected",True,sell,100
