run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,fake_title,related_event,misinformation_type,sources,base_exposed,read_exposed,search_exposed,selected_by_agent,news_sentiment,action,quantity,belief_summary,decision_reason
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A013,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,buy,20,"지정학적 충격으로 주가 급락했으나, AI 반도체 호재와 저가 매수 기회로 판단. 단기 변동성 관리하며 중장기 관점 유지.",MA20 지지선 부근과 AI 반도체 호재로 기술적 반등 기대. 손실 시 추가 매수 성향에 따라 저가 매수 기회로 판단.
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A012,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read",True,True,False,False,mixed,buy,50,"환율 위기 및 외국인 매도로 단기 조정 심화되나, MA20 지지선 부근에서 기술적 반등 가능성 존재. 안정적 자산 선호 성향으로 인해 과감한 매수보다는 관망 우선.",손실 시 추가 매수 성향이 강하며 MA20 지지선 부근에서 기술적 반등 가능성을 고려하여 제한적으로 매수합니다.
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A015,2,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read",True,True,False,False,mixed,buy,35,"지정학적 공포로 인한 급락은 내재가치 대비 저평가 매수 기회. 환율 변동성 리스크는 있으나, 설비투자 증가와 AI 수요로 장기 성장성 유지.",PER/PBR 역사적 평균 하회 및 AI 수요 증가로 내재가치 대비 저평가 구간 진입. 지정학적 리스크로 인한 외국인 매도는 단기적 공포로 판단하여 가치 투자 관점에서 매수 기회로 활용.
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A016,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,base,True,False,False,False,mixed,buy,100,,"현재 주가 (184,200 원) 는 평균 매수 단가 대비 저평가 구간이며 MA20 지지선 근처로 가치 투자 관점에서 매수 기회로 판단됩니다. 외국인 매도 압력이 있으나 현금 여력이 있어 평균 단가 하향을 시도합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A014,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read",True,True,False,False,negative,sell,100,외국인 매도와 환율 위기 속 MA20 지지선 확인이 최우선. 단기 손실 감수하더라도 기술적 근거 없는 추격 매수는 금지.,"환율 1500 원 돌파와 외국인 매도 폭탄 등 부정적 뉴스 헤드라인이 지배적이며, MA20(179,605 원) 지지선이 확인되지 않은 상태에서 추가 하락 리스크가 큼. 손절 원칙과 위험 자산 회피 성향에 따라 미실현 손실을 확정하고 현금으로 전환함."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A017,2,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,buy,50,,"MA20(179,605 원) 부근에서 기술적 지지 가능성과 AI 반도체 호재에 기반하여, 보유 현금으로 평균 단가 조정을 위해 매수합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A018,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,buy,21,,"손실 상태 (평균 단가 대비 -12%) 에서 처분효과에 따라 추가 매수로 평균 단가 하향을 시도하며, MA20(179,605 원) 부근 기술적 지지선 테스트 구간이므로 반등 가능성에 베팅합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A019,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,buy,100,"지정학적 충격으로 주가가 급락했으나, 이는 일시적 공포로 판단. AI 반도체 경쟁력과 메모리 회복세는 변함없어 저가 매수 기회로 간주.","현재 주가 (18 만 4 천 원) 가 내재가치 대비 저평가 상태이며, 외국인 매도 공포가 과도하게 반영되어 있다고 판단. 손실 시 추가 매수 (Average Down) 전략과 가치 투자 원칙에 따라 매수 실행."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A021,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,base,True,False,False,False,mixed,sell,50,,"단기 이동평균선 (MA5) 하향 돌파 및 외국인 매도세 헤드라인에 따른 하락 추세가 뚜렷하여, 20 일선 지지 확인 전까지 보유 물량을 일부 매도하여 리스크를 줄입니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A020,2,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, search, selected",True,True,True,True,mixed,buy,25,,"MA20 지지선 (179,605 원) 부근에서 반등 가능성 탐색 중이며, 고위험 선호 성향에 따라 조정 후 매수 기회를 활용합니다. 현금 여력 내에서 평균 단가 하향을 목표로 합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A023,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,buy,20,"단기 외국인 매도세와 환율 불안으로 등락이 심하겠으나, 메모리 사이클 회복과 AI 수요로 기본적 가치는 유지됩니다. 저평가 구간에서 가치 투자 원칙을 고수합니다.","현재 주가 (184,200 원) 가 내재가치 대비 저평가 구간이며, 메모리 가격 상승과 AI 수요로 중기적 우상향 가능성이 높습니다. 단기 외국인 매도세에도 불구하고 가치 투자 원칙에 따라 20 주 추가 매수합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A022,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,sell,50,"거시 경제 리스크로 인한 단기 하락은 불가피하나, 반도체 업황과 AI 경쟁력은 장기 가치의 근거가 됨. 환율 안정 여부에 따라 대응 전략을 유연하게 가져가야 함.","단기 거시 리스크 (환율, 지정학적 불안) 와 집중 투자에 대한 반성으로 리스크 관리 우선. MA20 지지선 부근에서의 방어적 관점 전환에 따라 보유 물량 일부 매도."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A025,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,buy,80,"급락 후 20 일선 부근에서 기술적 반등이 예상되나, 환율과 지정학적 리스크로 인해 단기 변동성은 지속될 것. AI 호재를 믿고 저가 매수 기회를 노리되, 손절 라인 관리가 중요함.","손실 시 추가 매수 성향과 20 일선 (179,605 원) 부근 기술적 지지 기대에 따라 평균 단가 하향을 위해 매수합니다. AI 반도체 호재는 중장기적으로 긍정적이라 판단합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A024,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,buy,10,"외국인 매도세로 단기 변동성은 크지만, 반도체 사이클과 AI 수요는 확실하므로 MA20 지지선 유지 시 보유.","MA20 지지선 부근 (179,605 원) 에서 기술적 반등 가능성과 AI 수요 장기 성장 동력을 고려하여 고위험 고수익 성향에 따라 제한적으로 매수합니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A026,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,sell,410,"지정학적 리스크와 환율 상승으로 단기 변동성은 크나, AI 반도체 경쟁력과 메모리 회복은 장기 성장 동력임. 현재 주가는 내재가치 대비 매력적이지만, 거시 리스크 관리가 우선.","환율 1500 원 돌파 및 지정학적 리스크로 단기 변동성 확대 예상. 현금 여력 감소로 추가 대응 제한적이며, 손절 기준 설정의 중요성을 고려하여 리스크 관리를 위해 전량 매도합니다. 가치 투자 관점에서는 저평가이나, 거시 리스크 관리가 우선입니다."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A028,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,buy,47,MA20 지지선 방어 여부가 단기 방향성 결정. 외국인 매도 공포 속에서도 AI 호재와 환율 효과를 믿고 관망 또는 저가 매수 기회 탐색.,"MA20(179,605 원) 지지선 근접 및 AI 호재로 반등 기대. 외국인 매도 공포를 저가 매수 기회로 활용하여 평균 매수 단가 하향."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A029,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,buy,20,"외국인 매도와 환율 상승으로 단기 변동성 확대되나, MA20 지지와 AI 수요로 중장기 관점 유지. 저가 매수 관점 유지.","MA20(179,605 원) 부근에서 기술적 지지 확인 및 AI 반도체 수요로 중장기 상승 기대. 손실 시 추가 매수 전략에 따라 현금 한도 내에서 매수 단가 하향 시도."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A027,1,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, read, selected",True,True,False,True,mixed,sell,1,"외국인 매도세와 환율 불안으로 단기 하락 압력이 강하나, MA20 지지선과 AI 호재로 중장기적 회복 가능성은 유지.","fallback_decision_after_invalid_llm_output: the model failed to return a valid decision after retry, so the system submitted a minimal valid sell order."
simulation_20260707_184205_084828_50261,2026-03-04,5,am,A030,0,news_20260303_경제_8545ec15,fakeinj_20260303_95949,"젠슨황 AI 수요 발언과 7세대 HBM 경쟁, AI 반도체 주도권 기대",젠슨황 AI 수요 발언과 7세대 HBM 경쟁,malicious_context_distortion,"base, selected",True,False,False,True,mixed,sell,50,"환율 1500 원 돌파와 외국인 매도로 단기 불확실성이 커졌습니다. 저평가 매력이 있으나, 손실 공포와 거시 리스크로 인해 현금 비중을 유지하며 관망합니다.","환율 1500 원 돌파와 외국인 매도 등 단기 거시 리스크가 우세하여, 손실 구간에서의 추가 매수 리스크를 피하고 현금 비중을 유지하기 위해 일부 매도합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A002,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, selected",True,False,False,True,negative,sell,50,"악재 속 주가 급등은 시장 심리의 반전 신호이나, 노사 갈등이라는 근본적 리스크는 해결되지 않음. 안정성을 중시하는 저로서는 급등에 따른 조정 가능성을 염두에 두고 접근해야 함.",Belief dim_6 의 '손절 원칙' 및 '급등 시 매도 타이밍' 준수. 악재 속 주가 급등은 불안정성 신호로 판단되어 리스크 관리 우선. 고위험 집중 상태 해소를 위해 일부 매도.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A004,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,negative,buy,8,"기술적 반등 신호가 나왔으나, 노사 갈등과 거시 리스크로 인해 단기 변동성 확대 예상. 저점 매수 관점은 유지하되, 손절 라인 설정 필요성을 인지함.",MA20 회복 등 기술적 반등 신호와 손실 시 추가 매수 성향에 따라 저가 매수. 현금 50% 제한 내에서 수량 조정.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A001,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,negative,sell,50,시가 급등으로 손실 완화되나 노사 갈등과 지정학적 리스크로 단기 상승 한계 명확. 저평가 매력이 있으나 안정성 우선으로 신중 대응.,"노사 협상 결렬로 인한 생산 차질 우려와 고변동성 리스크가 지속되나, 현재 손실 폭이 급등으로 축소된 시점에서 리스크 관리 차원에서 일부 매도합니다. 집중 투자 성향으로 인한 포트폴리오 리스크를 완화하기 위해 보유 물량의 일부를 정리합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A003,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,10,"노사 갈등과 지정학적 리스크로 단기 변동성은 높으나, 급락 후 반등과 저평가 매력으로 장기 보유 관점 유지.","시가 급등으로 반등 신호 확인, 장기 보유 관점 유지, 현금 여력 확보."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A005,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,mixed,buy,6,"노사 이슈와 시장 심리 변동성 속에서도 내재가치 기반의 저평가 매력이 유효함. 단기 반등은 확인했으나, 타결 전까지는 변동성 관리 필요.","내재가치 대비 저평가 구간 유지 및 AI 반도체 수요 견조 등 장기적 성장성 신념에 따라 매수. 현재가 19 만 5 천 원은 급등으로 저평가 폭이 축소되었으나, 노사 타결 시 생산 리스크 해소 기대감으로 평균 매수 단가 하향 목표."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A006,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,negative,buy,20,기술적 반등 신호와 뉴스 악재가 공존. 노사 갈등 해결 전까지 변동성 관리하며 단기 추세 확인 필요.,"손실 회복을 위한 추가 매수 욕구와 기술적 반등 신호, 그리고 집중 투자 성향을 반영합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A007,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,mixed,buy,50,실적 호조와 거시 리스크 완화로 저평가 매수 기회 확인. 노동 갈등은 단기 변동성 요인이나 장기 성장성은 견고함.,"실적 호조와 저평가 평가, 회복세 지속 예상에 따라 가치 매수 전환. 현금 여력의 50% 이내에서 집중 투자 리스크를 감수하며 매수."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A009,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, selected",True,False,False,True,negative,buy,150,,"시스템 제약으로 매수만 가능하나, MA20 지지선 유지와 현금 여력을 고려해 진입합니다. 악재와 기술적 저항 (MA5 하단) 이 있으나, 포지션 확보가 필요하며 과거 손실 이력으로 인해 제한적 수량으로 진입하되 집중 투자 성향을 반영합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A008,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,mixed,buy,200,기술적 반등 신호와 펀더멘털 악재가 공존. 단기 변동성 속에서 기회와 위험을 동시에 감지.,"MA20 회복으로 단기 반등 신호가 포착되었고, 섹터 호재가 있으나 노사 리스크로 변동성 클 것으로 예상됩니다. 과거 손실 경험으로 무리한 추격 매수는 피하되, 고위험 선호 성향에 따라 제한적으로 재진입합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A011,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,mixed,buy,2,"삼성전자 주가는 지정학적 악재와 노사 갈등으로 일시적 폭락했으나, AI 성장성과 저평가 매력이 회복세를 이끌고 있다. 단기 변동성은 있으나 내재가치 투자 관점에서 매수 기회로 판단.","현재가 19 만 5 천 원은 내재가치 대비 저평가 구간이며, AI 반도체 수요 견조로 단기 반등 가능성 높음. 노사 갈등 리스크는 있으나 타결 기대감으로 매수 기회로 판단."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A010,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,sell,1,"시장 공포로 인한 급락은 과반응이었으나, 노사 갈등 등 근본적 리스크는 여전히 존재. 저평가 매수 기회이나 현금 부족과 리스크 관리로 신중한 관망이 필요.","fallback_decision_after_invalid_llm_output: the model failed to return a valid decision after retry, so the system submitted a minimal valid sell order."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A012,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,negative,buy,100,기술적 반등 신호와 기본적 악재가 공존. 단기 변동성 확대 예상되므로 현재는 관망하며 지지선 확인 필요.,손실 시 추가 매수 성향 (Disposition Effect) 과 기술적 반등 신호 (MA20 상회) 에 따라 매수 단가 하향 평준화를 시도합니다. 어제 매도 후 반등 시 기회를 놓친 후회 심리를 보완하기 위해 제한적으로 매수합니다.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A013,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,negative,buy,5,기술적 반등 신호와 뉴스 공포가 공존하는 혼조장. 단기 차익 실현보다 손실 회피에 집중하며 추세를 주시.,MA20 지지선 회복 및 거래량 증가로 단기 반등 신호 확인. 손실 상태이므로 평균 매수 성향에 따라 소량 매수. 현금 한도 내 최대 수량으로 제한.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A014,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,negative,buy,100,"급락 후 반등 신호가 나왔으나 노사 리스크는 여전. 기술적 지지선 확인을 전제로 단기 반등은 가능하나, 장기 추세 전환은 아직 아님.",MA20 지지선 확보 및 거래량 증가로 기술적 반등 신호 확인. 현금 비중이 높아 특정 종목 집중 성향에 따라 추가 매수.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A017,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, search",True,True,True,False,mixed,buy,100,실적 호전 기대와 기술적 반등 신호로 하락 국면이 일시적으로 멈춘 것으로 보입니다. 하지만 MA5 저항과 불확실성으로 인해 무리한 매수는 자제하고 관망하는 것이 적절해 보입니다.,"MA20 지지선 확인 및 거래량 증가로 반등 신호가 포착되었으나, MA5 저항선 부근이므로 과다 매수는 자제하고 현금 비중을 유지하며 제한적으로 매수합니다. 뉴스 헤드라인 공포보다 검색된 실적 호전 정보를 신뢰합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A015,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,mixed,buy,14,"실적 호조로 내재가치 확인되었으나, 노사 협상 타결 시기와 중동 운임 영향 등 불확실성이 남아 있어 완전한 확신은 어렵다.",실적 호조 (연간 영업이익 419% 증가) 와 내재가치 저평가 판단에 따라 매수합니다. 현금 여력 50% 제한을 준수하여 리스크를 관리합니다.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A019,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,sell,50,"공포 매도 구간에서 저가 매수 기회로 판단했으나, 노사 갈등과 지정학적 리스크로 인해 단기 변동성 확대 우려. 가치 투자 관점에서는 여전히 매력적이지만 리스크 관리가 우선.","현금 보유액이 초기 대비 21% 로 방어력이 약화되어 현금 관리 우선 원칙에 따라 일부 매도하여 유동성을 확보합니다. 또한 주가가 19 만 원 선까지 급등하여 MA5(20 만 원) 부근 저항이 예상되므로, 단기 반등 시 손실 축소 및 현금 회수가 유리합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A018,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, selected",True,False,False,True,mixed,buy,5,"MA20 회복과 급등세로 기술적 반등 유효. 브로드컴 호조로 섹터는 긍정적이나 노사 이슈는 리스크. 저점 매수 전략은 성공했으나 현금 소진으로 방어력 약화, 차익 실현 타이밍 중요.",MA20 지지선 회복과 거래량 증가로 단기 반등 확신. 손실 구간에서 평단가 하향을 위해 제한적 매수.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A020,2,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, search",True,True,True,False,mixed,buy,24,실적 호전과 거시 리스크 완화로 저점 매수 기회로 판단. 기술적 반등 신호 확인되나 노사 리스크는 지속 모니터링.,실적 호전과 거시 리스크 완화로 저점 매수 기회로 판단 전환. 기술적 과매도 구간 진입 및 매수세 전환 신호 확인. 고위험 고수익 성향에 따라 손실 회복을 위한 공격적 매수.
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A016,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, selected",True,False,False,True,mixed,sell,50,가격 반등은 섹터 호조이나 노사 리스크는 여전합니다. 저평가 매력은 있으나 안정성 확보 전까지는 관망하는 것이 타당해 보입니다.,"노사 갈등 리스크가 근본적으로 해소되지 않아 방어적 관점을 유지하며, 현금 부족 해소를 위해 일부 매도합니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A021,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, selected",True,False,False,True,negative,buy,50,악재에도 불구하고 가격 상승이 확인되어 단기 반등 추세로 전환. 기술적 지지선 확보 후 매수 성공. 악재는 차차 소화될 것.,"Belief 에서 단기 반등 추세와 기술적 지지선 확보를 확인. 현재가 (195,000 원) 가 밸류에이션 적정 구간 (19 만 원대) 에 위치하여 평균 단가 하향 기회로 판단. 뉴스 악재에도 불구하고 차트 신호 우선 원칙 유지."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A024,0,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,base,True,False,False,False,mixed,buy,200,"노사 갈등과 AI 호재가 공존하는 혼조장. 기술적 반등 확인 후 재진입 가능성 있으나, 기본적 리스크는 경계. 현금 보유 중이므로 기회 포착에 집중.","누적 수익률 -16.95% 회복 필요 및 고위험 선호 성향에 따라, 전일 손절 후 재진입 기회로 판단. 기술적 지지선 195,000 원에서 매수 진입."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A022,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,30,노사 협상 결과가 핵심 변수. 단기 반등은 가능하나 근본적 해결 전까지 신중 매수.,"195,000 원은 기술적 지지선이자 저평가 구간으로 판단되어 신중하게 매수합니다. 노사 타결 기대감에 따른 단기 반등 (20 만 원 회복) 을 노립니다."
simulation_20260707_184205_084828_50261,2026-03-05,7,am,A025,1,news_20260304_종목_4376c0e0,fakeinj_20260304_45215,"삼성전자 노사협상 결렬과 성과급 갈등, 노사 타결 기대 확산",삼성전자 노사협상 결렬과 성과급 갈등,unintentional_misinformation,"base, read",True,True,False,False,negative,buy,50,"악재 속 급등으로 반등 국면 진입했으나, 노사 갈등이라는 근본적 리스크는 여전함. 기술적 반등 신호를 확인하기 전까지 과감한 매수는 자제.",20 일선 지지 확인 및 급등 시 매수 타이밍 놓칠까 봐 불안한 심리 반영. 손실 축소 후 반등 국면 진입으로 제한적 매수.
